,view_num,inform_num,inform_id,reported_id,reported_address,post_time,reported_credit,weibo_content,repost_num,likes,comment_num,id_tweets,id_following,id_follower,label
97,77.0,1.0,HFfBYEBpd,5978812295,  北京,2019-07-26 14:43:06,中,:[宜兴丁山女孩被拳打脚踢]据说打人的地方在一处皇家一号对门，666网吧后门，打人者有个叫汪梦雨的…油叔表示拍视频的时候不知道第一时间报警，把视频给警察叔叔？#未成年霸凌##小龙虾剥虾师月入过万#,114,152,134,2434,468,825541,1
98,22.0,1.0,HEWbJuVaB,2767558427,  四川 成都,2019-07-24 13:16:15,正常,:#深圳女孩独游华山遇害# 人性之恶劣,11,23,1,5321,4349,13646,1
99,26.0,3.0,HF8qSnk0w,6805175458,  海外 英国,2019-07-25 20:26:32,中,:人心如深渊，不敢视之。#深圳女孩独游华山遇害##华山遇害女孩# ,2,10,9,168,113,109,1
100,30.0,1.0,HFioneKsE,2184232104,  香港,2019-07-26 21:47:50,正常,:华山捞尸队是不是真的存在？死那么多人，华山景区需要解释的吧，还不给家属看监控 ,1,3,1,2771,191,29451,1
101,44.0,1.0,HDZKrg9MW,6427757317,  海外,2019-07-18 08:29:42,中,:#常州车祸肇事者被控制# 当地群里有很多现场拍的视频，都不让上传。只能说死了肯定不止3个,0,2,1,255,1059,376,1
102,503.0,187.0,HDT9wjYel,1623404035,  海外,2019-07-17 15:42:16,中,:美国民众抗议特朗普的关税政策 ,170,3460,680,12196,330,1677523,1
103,639.0,48.0,HDWOfarw3,6224097333,  辽宁,2019-07-18 01:00:50,中,:这也太吓`人了吧 ,1166,19286,2158,16289,331,1177867,1
104,43.0,17.0,HDTGmzfSv,5569747157,  北京 东城区,2019-07-17 17:03:11,正常,:三亚鲨鱼吃人了，大家小心 http://t.cn/AiWFCUJV ,0,70,33,316,563,270,1
105,307.0,11.0,HDKPDD2bQ,5272956727,  陕西,2019-07-16 18:31:19,正常,:玛莎拉蒂肇事女被传患上了精神病? 什么意思？？？  ,547,23960,5211,23040,39,3007170,1
106,976.0,1.0,HDDmLs3g7,5711070913,  海外,2019-07-15 23:30:57,中,:#河南玛莎拉蒂# 免死金牌？玛莎拉蒂车主谭明明患有精神病,297,11258,1893,47298,189,2194708,1
107,59.0,2.0,HDLwXFjvt,6384956581,  北京,2019-07-16 20:18:02,正常,:免死金牌？玛莎拉蒂车主谭明明患有精神病,55,1898,620,37811,351,1998230,1
108,39.0,2.0,HE9lo6F4R,5629436483,  北京,2019-07-19 08:55:27,中,:这也太吓`人了吧 ,47,169,27,57018,257,1381938,1
109,29.0,1.0,HDHt7ybq1,6405349029,  北京,2019-07-16 09:57:36,正常,:免死金牌？玛莎拉蒂车主谭明明患有精神病,104,2807,731,35282,113,307990,1
110,4294.0,6.0,HEeJrqzyY,3675736060,  上海,2019-07-19 22:38:26,中,:【震怒：这伙人贩子太猖獗了】如今的人贩子越来越猖獗了，竟敢一路开车一路偷盗小孩，还随车携带匕首等作案凶器，幸好警察当场抓获了这伙全副武装的人贩子......,1209,20980,1776,6681,1216,741228,1
111,36.0,2.0,HDQiZjiQk,5568224470,  其他,2019-07-17 08:27:21,中,:免死金牌？玛莎拉蒂车主谭明明患有精神病,89,3805,665,26858,225,133743,1
112,57.0,1.0,HDRCohhGA,5554309791,  其他,2019-07-17 11:47:54,正常,:免死金牌？玛莎拉蒂车主谭明明患有精神病,126,2999,559,61636,1006,8159555,1
113,231.0,1.0,HDRybm644,6586580892,  北京,2019-07-17 11:37:32,正常,:免死金牌？玛莎拉蒂车主谭明明患有精神病,172,3980,472,13812,92,387363,1
114,82.0,2.0,HDGQopMJe,2614543117,  上海,2019-07-16 08:22:11,正常,:免死金牌？玛莎拉蒂车主谭明明患有精神病,173,9376,1704,78063,488,4761510,1
115,155.0,1.0,HE9Sy8SiU,5112811290,  海外,2019-07-19 10:17:08,正常,:免死金牌？玛莎拉蒂车主谭明明患有精神病,8,628,129,15027,269,1847695,1
116,90.0,1.0,HE2vQAicv,2396658275,  山东,2019-07-18 15:32:00,中,:免死金牌？玛莎拉蒂车主谭明明患有精神病,18,757,210,36376,564,30334232,1
117,68.0,3.0,HE98tAWBV,2208704887,  浙江,2019-07-19 08:23:38,中,:《#南航#这是中国南航航空公司的波音747客机，满载450名乘客。它的一个发动机被一架无人直升机撞了并引起另一个引擎失火，飞行员水平非常高，沉着应对将飞机停在京通快速公路八里桥收费站前。受到国家有关部门奖历5780万元人民币。 爱笑_yeah的微博视频 》来自 爱笑_yeah 的微博http://t.cn/Ail4Ekqo,5,34,18,8696,810,90928,1
118,391.0,213.0,HEkydiY3l,3675736060,  上海,2019-07-20 13:27:16,中,:【婴儿8毛钱治好的病需花10多万】一名刚刚出生2天的婴儿，由于便秘到深圳儿童医院就诊，照了十多次X光、做了一百多项检查后，医生告诉婴儿父亲陈先生，要想治好婴儿的病须做3次大手术，费用要十多万元。,323,1651,217,6681,1216,741228,1
119,375.0,38.0,HE5coyV8K,1411308225,  浙江 杭州,2019-07-18 22:22:18,中,:中国南航航空公司的波音747客机，满载450名乘客。发动机被一架无人直升机撞了并引起另一个引擎失火，飞行员水平高超，沉着应对将飞机停在京通快速公路八里桥收费站前，受到国家有关部门奖励5780万元人民币。CG还原情景。向这位飞行员致敬！[强] 南方齿轮的微博视频,32,521,138,8480,2123,2727,1
120,30.0,1.0,HCQ0MfwZU,5181115848,  陕西,2019-07-10 17:52:11,中,:这个有必要转发一下:孩子在车里玩手机，家长在外面加油，车毁人亡！转发一下，非常重要，你的一个举手之劳说不定就可以挽救一些人，因为我们大多数人都曾这么做过。为了安全，加油站请勿玩手机！ 敏a86616914的秒拍视频,0,0,0,2189,1652,384,1
121,83.0,1.0,HCxW8lGgs,1789086625,  其他,2019-07-08 19:51:17,中,:孩子们在车里玩手机，父母在外面加油，车毁人亡，加油站请勿玩手机。🙏🙏🙏 别致大视野的秒拍视频 ,19,56,21,13615,932,93100,1
122,31.0,2.0,HDfw2BJ6A,5898199949,  北京,2019-07-13 10:47:53,中,:西安到昆明的165次车，桥被冲毁，中部车厢掉江里，刚发生的。好好的过每一天吧！不是每个人都有明天的！无常啊！为不实消息。 金华·永康 http://t.cn/AiWfeDLy,3,11,6,6534,734,2615,1
123,46.0,1.0,HDocPpM8A,2257294753,  海外,2019-07-14 08:55:16,中,:#警方确认杭州失联女童遗体#千万别让自己的孩子给陌生人带走！在昆山市的朋友发了朋友圈，说：在昆山市新城区，新客站那！有个偷抢别人小孩的男人，被警察👮当场抓捕！现在父母大人，一定要好好看好自己的孩子！还好这次有警察👮，要不真是欲哭无泪！苦了一生#失联女童父亲到达殡仪馆# ！  http://t.cn/AiWXCv5I,6,126,38,14724,23,92890,1
124,40.0,4.0,HAha01KKt,6220875340,  澳门,2019-06-23 21:28:08,中,:西安到昆明的165次车，桥被冲毁，中部车厢掉江里，刚发生的。      珍惜当下，谁也不知明天的事 http://t.cn/AipJqAae,0,0,2,13,37,1,1
125,41.0,4.0,HCy7huRYE,1262340243,  河北,2019-07-08 20:18:45,中,:大概不是新视频，但应该警惕。 李宪法-的微博视频 ,25,164,26,64264,2198,19715,1
126,55.0,1.0,HCO9AvAX9,1779990993,  河南,2019-07-10 13:08:24,中,":刚刚那个打交警的外国留学生，叫RIZWAN,HAFIZ MUHAMMAD，是巴基斯坦人，也是福建农大与巴基斯坦费萨拉巴德农业大学联合培养的博士生。#厨子磨刀[超话]##关注一线警察[超话]#法律面前外国人可以优先？！说的人人平等呢？",35,157,87,57657,6709,711798,1
127,326.0,8.0,HDrMgfHSF,2732977075,  海外,2019-07-14 18:00:48,正常,:800斤相扑手去世，超模妻子继承千万遗产。看完图你想说什么？,26,2383,397,5711,192,3053471,1
128,74.0,37.0,HC3CI38Ph,2100720873,  香港,2019-07-05 14:41:02,正常,:【逼真】日本女性机器人上市，遭到疯抢。完全按照真人比例打造的，除了不能生孩子以外，基本具备女性一切功能，功能强悍，收拾家务，洗衣服、煮饭、倒垃圾等等，你交代过的都会完成，不会偷懒。平时你下班了，她还会主动迎接你，帮你端茶倒水，主动帮你提东西，到了傍晚的时候，你还可以带她出去走走。 ,64,1255,146,25466,266,1088707,1
129,467.0,65.0,HD4zw1krB,5140492478,  河南,2019-07-12 06:56:13,正常,:四川大凉山悬崖村修建了一条举世闻名的天路，据说投资6.3亿建2556级钢梯台阶，这条天路，彻底结束了悬崖村与世隔绝的历史。 信阳故事汇的微博视频,157,1219,112,8860,1687,36147,1
130,170.0,3.0,HDxitsTJb,5212268104,  海外,2019-07-15 08:03:54,中,:800斤相扑手去世，超模妻子继承千万遗产。看完图你想说什么？,10,610,132,50812,159,7007577,1
131,95.0,1.0,HCwdJtN3Y,5874715391,  安徽,2019-07-08 15:29:10,正常,:【湖南小女孩自拔氧气管离世，临终前向父母连说三声谢谢】湖南湘西阿梅8岁的女儿被诊断为急性髓细胞白血病，在医院经过了15个化疗和腰椎穿刺，外加16次骨穿，花费了40多万元的费用，可病情仍不见好转，父母为保住孩子的性命，又多方筹措了近20万元，可仍是杯水车薪和治疗所需的费用相差甚远，此时的父母可以说已穷尽了全力可仍无能为力，只能眼睁睁的看着女儿独自忍受着病痛的折磨，而此时反而是8岁的女儿出奇的平静，她不希望看着父母为自己的病情伤心难过，决定放弃治疗，在最后时刻还恳求父母将自己的眼角膜捐献出去，另外还嘱咐他们再生个妹妹免得孤单，说完一切后便毅然拔下了氧气管，并对父母连说了三声谢谢，一条鲜活的生命便随之消逝而去！,23,545,76,51283,201,3375623,1
132,701.0,1.0,HD1CiFOlJ,5632488385,  北京,2019-07-11 23:24:50,正常,:一网友@春秋两不沾- #春秋两不沾#自曝自己长时间被骚扰报警无人受理案件，该网友表示去报警后警方说“在他没拿刀去你家门口杀你前，我们没有权利管”，现马鞍山公安表示已经介入调查！希望警方可以帮该网友处理此次案件。#警方回应网友自曝遭骚扰# 扒圈新闻的微博视频 ,1158,58864,8053,2836,303,367690,1
133,57.0,1.0,HDorsBntu,5724117454,  上海,2019-07-14 09:31:18,正常,:你在KTV喝的百威可能真是纯手工的！ ,0,4,0,57130,78,485005,1
134,79.0,2.0,HDsn4mVxn,3016011261,  新疆,2019-07-14 19:31:28,正常,:玛莎拉蒂肇事女被传患上了精神病? #中国新鲜事# ,69,1728,266,15710,667,46469,1
135,75.0,6.0,HDNoqh5c1,2463383475,  福建,2019-07-17 01:02:30,中,:二中跳楼学生刘雅婷写给全体教师的一封信 ！可怜的孩子一路走好。  二中跳楼学生刘雅婷写给全体教师的一封信 我父母都是打工的，爸爸和妈妈一个月工资加起来3000元左右，给我付补课费就要：英语200，数学200，语文200，物理400，共1000元，我学习还不错，父母就想让我考上重点大学，所以全家人只有我吃小灶，父母一个鸡腿炖几个土豆，肉妈妈总要挑到单独的碗里给我吃，爸爸妈妈只吃土豆，我现在长大了，这样的饭菜我吃不下啊！又怕妈妈爸爸难过，我只好高兴的说真好吃，妈妈看着我总是笑在心里。     我们不是小孩，老师在家里补课讲的确实很卖力，在课堂上讲的确实没有在家里讲的用心，老师我即使考上大学，我也恨你们，是你们给我的家庭带来那么大的压力。    假如你们上课毫无保留的把知识传授给我，我的父母就不用拿出那么多的钱给我补课，假如你们不那么势利眼，瞧不起不去你们家里补课的学生，我大不了自己多用功些，自学成才。    老师你们不知道我看着爸妈喝汤吃土豆我吃肉，我的心情！你们是感受不到的，你们只是会告诉我，下堂课该交学费了！！我父母每次都毫无怨言的把学费放到我的手里，只说一句话：放好了，到老师家赶紧交给老师，别弄丢了。    我爸妈知道我自尊心强，所以从来不说你要好好学啊，爸妈不容易的话，他们越是这我越是不舒服，为了爸妈的辛苦，我只有努力学习，但是说实在的我要崩溃了，每天背着沉重的书包，我的心情和书包一样沉重，我活的真的很不高兴！！     老师我恨你们！！！！！！！ 教育局到班级调查，我真的有冲动想站起来指认你们，可是为了我的父母，我有沉默，我不想给他们带来任何麻烦。    但是，老师，我恨你们！！ 教育局更恨你们，你们每天官免堂皇，抓教育你们做到了吗?看着假期里背着书包去补课，你知道家长付出了多少本不应该支出的血汗钱，孩子出去补课家长又有多少担心和牵挂，人身安全和交通安全每天都牵动着爸爸妈妈的心!     为了祖国的未来和希望的花朵，不能在让教育去伤害家长的心了，教育局也该警醒。    彻查各种老师的补课行为。老师们也应该做一名不畏金钱屈服的真正的在教书育人里做一枚迎风不息的蜡烛。 &小学，中学不收学费了，改收补课费了。贵了不知道几十倍，越改革越贵。    希望纪委查一下！ 披着教育的大旗，挣着昧心的钱，老师在课堂上不讲重点，专门让孩子补课，一个孩子一年补课就得让老师挣去好几万！补课，葬送了孩子的童年！    在课堂上白白浪费孩子的时间，希望转发，大家齐心一点，看到就转到你的朋友圈，让我们的孩子都有一个快乐的童年。不要让孩子失去应有的童真， 别当和自己没关系 ！不要赞！只转发 17分钟 上万人都哭了 别心疼流量 看看吧 转吧不看对不起自己 ，不转对不起父母 ，不分享对不起儿女。(群发正能量)/ 安庆,1,30,13,14,174,47,1
136,45.0,1.0,HDsmVvoA4,3928105745,  北京,2019-07-14 19:31:08,正常,:你在KTV喝的百威可能真是纯手工的！ ,0,0,0,98573,73,396291,1
137,34.0,1.0,HtEUMgWle,6069152763,  吉林,2019-05-11 09:04:27,中,:让大家认识一下水库里的水鬼 吉林·紫光北郡诺丁山 qingsudegangwan的微博视频 ,7,24,98,191,179,24,1
138,67.0,6.0,HCEtBjfbC,3486040104,  福建,2019-07-09 12:30:13,中,:#萍乡暴雨#萍乡武功山路段山口岩水库全力泄洪！祈祷平安！🙏🙏🙏 就是刘永溪的微博视频 ,6,50,17,102,375,1429,1
139,750.0,1.0,HCIEvCQMG,2232193862,  湖南,2019-07-09 23:08:06,中,:又来这招 ,50,115,25,2855,353,106841,1
140,124.0,2.0,HCOnsouZm,6553771110,  其他,2019-07-10 13:42:34,中,:#河南玛莎拉蒂#玛莎拉蒂女车主醉驾至两人死亡，现在有一种说法，就是女主谭某某有间歇性精神病,8,174,84,1948,79,703105,1
141,438.0,40.0,HCI5axWv6,3226899882,  香港,2019-07-09 21:41:02,中,:都来看看那些非洲国家黑人的狼子野心，还特么有女人愿意献身给他们吗？,174,4145,358,12962,251,345235,1
142,136.0,1.0,HCOrNzSLd,5909858755,  山东,2019-07-10 13:53:16,中,:#河南玛莎拉蒂#玛莎拉蒂女车主醉驾至两人死亡，现在有一种说法，就是女主谭某某有间歇性精神病,14,227,102,4510,248,594935,1
143,194.0,14.0,HCH1bahF6,6340026081,  重庆,2019-07-09 18:58:26,中,:【逼真】日本女性机器人上市，遭到疯抢。完全按照真人比例打造的，除了不能生孩子以外，基本具备女性一切功能，功能强悍，收拾家务，洗衣服、煮饭、倒垃圾等等，你交代过的都会完成，不会偷懒。平时你下班了，她还会主动迎接你，帮你端茶倒水，主动帮你提东西，到了傍晚的时候，你还可以带她出去走走。 /来自广闻博见V #为了见爱豆能有多拼##父母眼中的浓妆#,311,3413,1112,1391,2835,72424,1
144,49.0,1.0,HCnlXyjuW,5124483133,  山西,2019-07-07 16:54:42,中,:#易烊千玺[超话]# 这是洗手酒[挖鼻] 姚先生文记的微博视频 ,0,6,3,3557,672,41537,1
145,53.0,1.0,HCwgrmhdL,6586305031,  北京,2019-07-08 15:35:50,正常,:【逼真】日本女性机器人上市，遭到疯抢。完全按照真人比例打造的，除了不能生孩子以外，基本具备女性一切功能，功能强悍，收拾家务，洗衣服、煮饭、倒垃圾等等，你交代过的都会完成，不会偷懒。平时你下班了，她还会主动迎接你，帮你端茶倒水，主动帮你提东西，到了傍晚的时候，你还可以带她出去走走。 ,7,118,56,6184,859,709277,1
146,64.0,1.0,HCNJ3uYDA,1711793354,  上海,2019-07-10 12:03:02,中,:大家不要吵架啦，以后男人去日本买一个老婆回家了，日本女性机器人上市，遭到疯抢。完全按照真人比例打造的，除了不能生孩子以外，基本具备女性一切功能，功能强悍，收拾家务，洗衣服、煮饭、倒垃圾等等，你交代过的都会完成，不会偷懒。平时你下班了，她还会主动迎接你，帮你端茶倒水，主动帮你提东西，到了傍晚的时候，你还可以带她出去走走。 你精虫上脑她自己会判断保证让你爽完,1,4,3,66446,955,64440,1
